ufo_id,location
59718,"Glasgow (Ayrshire) (UK/Scotland), United Kingdom"
59734,"Romania (in-flight intercept), Romania"
59777,"Shavat (Uzbekistan), Uzbekistan"
59788,"East London (South Africa), South Africa"
59789,"Southport (UK/England), United Kingdom"
59837,"Seoul (South Korea), South Korea"
59861,"Great Barrier Reef (at sea) (Australia), Australia"
59886,"Cork (Republic of Ireland), Ireland"
59890,"Skelmersdale (UK/England), United Kingdom"
59943,"Shannon (New Zealand), New Zealand"
59960,"Eastbourne (UK/England), United Kingdom"
59983,"Ougtved (Denmark), Denmark"
60070,"Kolar (Bangalore) (India), India"
60115,"Stord (Norway), Norway"
60157,"Canvey Island (UK/England), United Kingdom"
60217,"Chester (UK/England), United Kingdom"
60218,"Shropshire (UK/England), United Kingdom"
60305,"Leeds (West Yorkshire) (UK/England), United Kingdom"
60308,"Todmorden (UK/England), United Kingdom"
60404,"Jalgaon (India), India"
60452,"San Jose del Cabo (Baja California) (Mexico), Mexico"
60456,"Leven (UK/Scotland), United Kingdom"
60486,"Wangaratta (Australia), Australia"
60500,"Ransbach-Baumbach (Germany), Germany"
60540,"Hull (UK/England), United Kingdom"
60556,"Dorood (Iran), Iran"
60561,"Chandigarh (India), India"
60566,"West Sussex (UK/England), United Kingdom"
60569,"Aldershot (UK/England), United Kingdom"
60584,"Sheffield (UK/England), United Kingdom"
60606,"Ellesmere Port (UK/England), United Kingdom"
60634,"Kirkby In Ashfield (UK/England), United Kingdom"
60644,"Puerto Escodido (Mexico), Mexico"
60690,"Chandigarh (India), India"
60691,"Chandigarh (India), India"
60696,"Nassau (Bahamas), Bahamas"
60714,"Nottinghamshire (UK/England), United Kingdom"
60718,"Golqnovci (Bulgaria), Bulgaria"
60789,"Trento (Mt. Palmis) (Italy), Italy"
60904,"Kayamkulam (in Kerala state) (India), India"
60960,"Thassos Island (greece), Greece"
61026,"Bhandara (near Nagpur) (India), India"
61065,"Hamilton (UK/Scotland), United Kingdom"
61100,"Farallon (outside Panama City), Panama"
61202,"Basingstoke (UK/England), United Kingdom"
61224,"West Kilbride (UK/Scotland), United Kingdom"
61260,"Fulda (near) (Germany), Germany"
61358,"Parkal (India), India"
61374,"Cumbernauld (UK/Scotland), United Kingdom"
61475,"Wakefield (UK/England), United Kingdom"
61476,"Durham (UK/England), United Kingdom"
61520,"East Barnet (UK/England), United Kingdom"
61527,"Aviano (Italy), Italy"
61569,"Maidenhead (UK/England), United Kingdom"
61576,"Gormanstown (Ireland), Ireland"
61622,"Dasuya (India), India"
61642,"Kannattota (Sri Lanka), Sri Lanka"
61646,"Nuevo Laredo (70km SW of) (Mexico), Mexico"
61686,"Sertaozinho (Brazil), Brazil"
61723,"Bariloche (Argentina), Argentina"
61859,"Holywell (UK/Wales), United Kingdom"
61897,"Blandford Forum (UK/England), United Kingdom"
62000,"Panteago (Italy), Italy"
62113,"Dombivli (India), India"
62189,"Halifax (UK/England), United Kingdom"
62251,"South Wales (UK/S.Wales), United Kingdom"
62341,"Wigan (UK/England), United Kingdom"
62427,"UK/England (in flight), United Kingdom"
62556,"Haworth (UK/England), United Kingdom"
62820,"Urb La Marina (Spain), Spain"
62835,"Seaton (UK/England), United Kingdom"
62844,"Chesterfield (UK/England), United Kingdom"
62863,"Nunburnholme (UK/England), United Kingdom"
62900,"Helmsley (UK/England), United Kingdom"
62930,"Pacific Ocean (in-flight; from Tokyo Airport to Honolulu), Tokyo to Honolulu"
62954,"Mashhad (Iran), Iran"
63074,"Cannock (UK/England), United Kingdom"
63078,"Torquay (UK/England), United Kingdom"
63205,"Wembly (UK/England), United Kingdom"
63342,"Worksop (UK/England), United Kingdom"
63386,"Wrexham (UK/England), United Kingdom"
63540,"Mantova (Italy), Italy"
63557,"Thulba (Germany), Germany"
63571,"Thulba/Oberthulba (Germany), Germany"
63590,"Bridgewater (UK/England), United Kingdom"
63642,"Sheffield (UK/England), United Kingdom"
63648,"Guernsey (UK/England), United Kingdom"
63670,"Reykjavik (Iceland), Iceland"
63727,"London (UK/Englnd), United Kingdom"
63765,"Falmouth (UK/England), United Kingdom"
63841,"Hafnarfjordur (Iceland), Iceland"
63943,"Noosa Sound (Queensland) (Australia), Australia"
63966,"Swindon/Didcott (UK/England), United Kingdom"
64017,"Tromsoe (Norway), Norway"
64018,"Burnley (UK/England), United Kingdom"
64032,"Yangtzee River (China), China"
64034,"Oldham (Manchester)(UK/England), United Kingdom"
64049,"Havant (UK/England), United Kingdom"
64106,"Bhandara (near Nagpur) (India), India"
64121,"Market Drayton (UK/England), United Kingdom"
64123,"Gaberone (Botswana), Botswana"
64135,"Velika Gorica (Croatia), Croatia"
64146,"Hull (UK/England), United Kingdom"
64147,"Velika Gorica (Croatia), Croatia"
64150,"Lakenheath (UK/England), United Kingdom"
64166,"Hereford (UK/England), United Kingdom"
64188,"Playa de las Americas (Spain), Spain"
64196,"Glenrothes (UK/Scotland), United Kingdom"
64207,"Cheltenham (UK/England), United Kingdom"
64209,"Surrey (UK/England), United Kingdom"
64248,"Thetford (UK/England), United Kingdom"
64252,"Lower Hutt (New Zealand), New Zealand"
64288,"Shirebrook (UK/England), United Kingdom"
64312,"Mexico (Pacific Ocean), Mexico"
64351,"Kettering (UK/England), United Kingdom"
64353,"Rorherham (UK/England uk), United Kingdom"
64399,"Huddersfield (UK/England), United Kingdom"
64403,"Lower Hutt (New Zealand), New Zealand"
64409,"Kandahar (Afghanistan), Afghanistan"
64480,"Marlow (UK/England), United Kingdom"
64513,"Barcelona (Spain), Spain"
64536,"Howth (Ireland), Ireland"
64537,"Kurseong (India), India"
64540,"West Midlands (UK/England), United Kingdom"
64548,"Potters Bar (UK/England), United Kingdom"
64567,"Hereford (UK/England), United Kingdom"
64601,"County Durham (UK/England), United Kingdom"
64663,"Jounieh-Jabal Lebnen (Lebanon), Lebanon"
64709,"Porciano (Italy), Italy"
64740,"Gwent (UK/Wales), United Kingdom"
64808,"Bristol (UK/England), United Kingdom"
64831,"Ein Geidi Beach (Israel), Israel"
64846,"Hanworth (Middlesex) (UK/England), United Kingdom"
64848,"Burton-on-Trent (UK/England), United Kingdom"
64850,"Telford (UK/England), United Kingdom"
64859,"Warrington (UK/England), United Kingdom"
64860,"Ramstein (Germany), Germany"
64866,"North London (UK/England), United Kingdom"
64951,"Ukmerge (Lithuania), Lithuania"
65016,"Sanya (China), China"
65035,"Brean (Sommerset) (UK/England), United Kingdom"
65055,"Karimnagar (India), India"
65107,"Horta ( Azores) (Portugal), Portugal"
65123,"Buchholz (Germany), Germany"
65124,"Alton (Hampshire) (UK/England), United Kingdom"
65174,"Conwy (UK/Wales), United Kingdom"
65219,"Rotherham (UK/England), United Kingdom"
65257,"London East (UK/England), United Kingdom"
65291,"Durham (UK/England), United Kingdom"
65297,"Campos (Brazil), Brazil"
65345,"Schafhausen (Germany), Germany"
65368,"Colwynbay (UK/England), United Kingdom"
65369,"Bitburg (Germany), Germany"
65370,"Riga (Latvia), Latvia"
65402,"Colle D'Valle Delsa/ Scorgiono (Italy), Italy"
65466,"East Cape (Mexico), Mexico"
65469,"Vilivere (Estonia), Estonia"
65504,"Santa Caterina di Pittinuri (Italy), Italy"
65520,"Ucayali River (Peru), Peru"
65582,"North Yorkshire (UK/England), United Kingdom"
65632,"Marlow (UK/England), United Kingdom"
65642,"Malaga (Spain), Spain"
65643,"El Puerto de Santa Maria (Spain), Spain"
65696,"Kelsterbach (Germany), Germany"
65750,"Crudwell (UK/England), United Kingdom"
65762,"Longjetty (Australia), Australia"
65763,"Central Coast (Australia), Australia"
65795,"Weymouth (UK/England), United Kingdom"
65807,"Featherstone (UK/England), United Kingdom"
65829,"Wakefield (UK/England), United Kingdom"
65838,"Kelsterbach (Germany), Germany"
65873,"Rhos (near Wrexham) (UK/England), United Kingdom"
65895,"Timperley (UK/England), United Kingdom"
65908,"Shrewsbury (UK/England), United Kingdom"
65918,"Barnsley (UK/England), United Kingdom"
65921,"Ingoldmells (UK/England), United Kingdom"
65941,"Stoke-on-Trent (UK/England), United Kingdom"
65954,"Tailen Bend (South Australia), Australia"
65956,"Heidelberg (Germany), Germany"
66038,"Neacroft (Christchurch) Bournemouth (UK/England), United Kingdom"
66063,"Northhampton (UK/England), United Kingdom"
66068,"Mexico (over Pacific Ocean), Mexico"
66097,"Sheffield (UK/England), United Kingdom"
66137,"Selborne (Hampshire) (UK/England), United Kingdom"
66283,"Leuven (Belgium), Belgium"
66342,"Cambridgeshire (UK/England), United Kingdom"
66360,"Catanduanes (Philippines), Philippines"
66384,"Kirkby in Ashfield (UK/England), United Kingdom"
66398,"Malvern (Jamaica), Jamaica"
66447,"Salford (Manchester) (UK/England), United Kingdom"
66461,"Gaberone (Botswama), Botswana"
66526,"West Riffa (Kingdom of Bahrain), Kingdom of Bahrain"
66601,"Hereford (UK/England), United Kingdom"
66628,"London (southwest) (UK/England), United Kingdom"
66734,"Glenrothes (UK/Scotland), United Kingdom"
66761,"Dover (UK/England), United Kingdom"
66765,"Bracknell (UK/England), United Kingdom"
66770,"Manchester (Salford) (UK/England), United Kingdom"
66776,"Ribeirao Preto (Brazil), Brazil"
66804,"Abercarn (UK/Wales), United Kingdom"
66822,"Rugeley (UK/England), United Kingdom"
66857,"Pirenopolis (Brazil), Brazil"
66858,"Montego Bay (Jamaica), Jamaica"
66873,"Hartlepool (UK/England), United Kingdom"
66899,"Warwickshire (UK/England), United Kingdom"
66914,"Manchester (Glossup) UK/England, United Kingdom"
66930,"Lincoln (UK/England), United Kingdom"
66935,"NASA TV Broadcast, Unspecified"
66946,"Bong Son (Viet Nam), Vietnam"
66974,"Yangtzee River (China), China"
67081,"Murton (UK/England), United Kingdom"
67084,"Neuruppin (Germany), Germany"
67103,"Scottish Borders (UK/Scotland), United Kingdom"
67107,"Thornton-Cleveleys (UK/England), United Kingdom"
67109,"Peacehaven (UK/England), United Kingdom"
67110,"Staffordshire (UK/England), United Kingdom"
67208,"Petrinja (Croatia), Croatia"
67211,"Bedfordshire (UK/England), United Kingdom"
67262,"Birkenhead (UK/England), United Kingdom"
67296,"Clee Hill (UK/England), United Kingdom"
67307,"Yalta (Crimea) (Ukraine), Ukraine"
67313,"Stafford (UK/England), United Kingdom"
67333,"Milton (near Banbury) (UK/England), United Kingdom"
67340,"Donja Puša (Croatia), Croatia"
67380,"Runcorn (UK/England), United Kingdom"
67413,"Stafford (UK/England), United Kingdom"
67438,"Broadgate (Jamaica), Jamaica"
67441,"In orbit, USA"
67493,"Lowestoft (UK/England), United Kingdom"
67576,"Mablethorpe (UK/England), United Kingdom"
67593,"Harwich (UK/England), United Kingdom"
67617,"wednesbury, great britain"
67620,"Midgham (UK/England), United Kingdom"
67621,"Taunton (UK/England), United Kingdom"
67638,"Earl Shilton (UK/England), United Kingdom"
67640,"Uddingston (UK/Scotland), United Kingdom"
67678,"Gloucestershire (UK/England), United Kingdom"
67679,"Coventry Area (UK/England), United Kingdom"
67682,"Leirfjord (over) (Norway), Norway"
67724,"Bellmere (Australia), Australia"
67725,"Bellmere (Australia), Australia"
67736,"Littlehampton (UK/England), United Kingdom"
67759,"Lampertheim (Germany), Germany"
67780,"Ramstein (Germany), Germany"
67806,"Burton-In-Kendal (UK/England), United Kingdom"
67807,"Sheffield (UK/England), United Kingdom"
67845,"Tramore (Ireland), Ireland"
67910,"Gosberton (UK/England), United Kingdom"
67916,"North Shields (UK/England), United Kingdom"
67919,"Conisholme (UK/England), United Kingdom"
67924,"Jersey (UK/England??), United Kingdom"
67954,"Bath (UK/England), United Kingdom"
68000,"Rustington (UK/England), United Kingdom"
68016,"Gateshead (UK/England), United Kingdom"
68096,"Galapagos Archipelago (Ecuador), Ecuador"
68135,"Bassevelde (Belgium), Belgium"
68227,"Cirencester (UK/England), United Kingdom"
68235,"Kleive (Norway), Norway"
68251,"Norwich (UK/England), United Kingdom"
68268,"Haywards Heath (UK/England), United Kingdom"
68288,"Bristol (UK/England), United Kingdom"
68294,"Yavatmal (India), India"
68302,"Glastonbury (UK/England), United Kingdom"
68386,"The M1 (UK/England), United Kingdom"
68405,"Whitwell/Worksop (UK/England), United Kingdom"
68439,"Klang (Malaysia), Malaysia"
68459,"Puerta del Zapatero Mazamitla (Mexico), Mexico"
68480,"Blackpool (UK/England), United Kingdom"
68502,"Leicestershire (UK/England), United Kingdom"
68506,"Mediterranean Sea, Mediterrainian Sea"
68536,"Salford (UK/England), United Kingdom"
68537,"Salford (UK/England), United Kingdom"
68545,"Gwent (UK/Wales), United Kingdom"
68548,"Barnet (UK/England), United Kingdom"
68561,"Reading (UK/England), United Kingdom"
68637,"Grimsby (UK/England), United Kingdom"
68638,"Carvoeiro (Portugal), Portugal"
68651,"Stafford (UK/England), United Kingdom"
68662,"Penzance (Cornwall) (UK/England), United Kingdom"
68716,"Aland Islands (Forty miles south of) (Finland), Finland"
68733,"Reykjavik (Iceland), Iceland"
68764,"Hervery Bay (Australia), Australia"
68800,"Hastings (UK/England), United Kingdom"
68807,"Atlantic Ocean, mid-Atlantic Ocean"
68819,"Klaksvík (Faroe Islands), Denmark"
68863,"Leigh (UK/England), United Kingdom"
68910,"Kalundborg (Denmark), Denmark"
68922,"Anegada (The Settlement) (British Virgin Islands), British Virgin Islands"
68998,"Bury St Edmunds (UK/England), United Kingdom"
69041,"Vir (Croatia), Croatia"
69051,"St. Andrews (UK/Scotland), United Kingdom"
69053,"Panama (in Pacific Ocean), Pacific Ocean"
69070,"Prvi Luka (Croatia), Croatia"
69074,"Tavistock (UK/England), United Kingdom"
69088,"Hull (UK/England), United Kingdom"
69089,"Aleppo (Syria), Syria"
69150,"Oamaru (New Zealand), New Zealand"
69190,"Northwest Baja (Mexico), Mexico"
69195,"Newark (UK/England), United Kingdom"
69210,"Calicut (India), India"
69228,"Swanage (UK/England), United Kingdom"
69297,"Erith (UK/England), United Kingdom"
69299,"Newark (UK/England), United Kingdom"
69300,"In-flight sighting, USA"
69304,"Rotherham (South Yorkshire) (UK/England), United Kingdom"
69330,"Harpenden (UK/England), United Kingdom"
69350,"Bristol (UK/England), United Kingdom"
69354,"Southhampton (UK/England), United Kingdom"
69391,"Hengoed (UK/England), United Kingdom"
69475,"Snetterton (small village near Norwich), United Kingdom"
69480,"Krasdnoyarsk (Russia), Russia"
69503,"Reading (UK/England), United Kingdom"
69517,"Viet Nam (3 mi. off coast of; aboard ship), Vietnam"
69539,"N. Yorkshire (UK/England), United Kingdom"
69544,"Basingstoke (UK/England), United Kingdom"
69577,"Erlangen (Germany), Germany"
69596,"Reading (UK/England), United Kingdom"
69622,"Middlesbrough (UK/England), United Kingdom"
69626,"Yanbu (Saudi Arabia), Saudi Arabia"
69648,"Stoke-on-Trent (UK/England), United Kingdom"
69681,"Lincoln (UK/England), United Kingdom"
69687,"Kelling (UK/England), United Kingdom"
69690,"Hartlepool (UK/England), United Kingdom"
69695,"Scunthorpe (UK/England), United Kingdom"
69699,"Stoke-on-Trent (UK/England), United Kingdom"
69703,"Argentina (South Atlantic), Argentina"
69729,"Cirencester (UK/England), United Kingdom"
69816,"Peruibe (Brazil), Brazil"
69851,"Tamworth (UK/England), United Kingdom"
69880,"Hafer Al Ban (Saudi Arabia), Saudi Arabia"
69882,"Waterford (Village) (UK/England), United Kingdom"
69903,"Woking (UK/England), United Kingdom"
69904,"Viby Sjealland (Denmark), Denmark"
69905,"Vilnius (Lithuania), Lithuania"
69909,"Buckinghamshire (UK/England), United Kingdom"
69910,"Iochwinnoch (UK/Scotland), United Kingdom"
69920,"Germany (enroute to France), Germany"
69922,"Coningsby (UK/England), United Kingdom"
69924,"Marston Moretaine (UK/England), United Kingdom"
69936,"Grindelwald (Switzerland), Switzerland"
69944,"Sanchez (Dominican Republic), Dominican Republic"
69978,"Bideford (UK/England), United Kingdom"
69985,"Southend-on-Sea (UK/England), United Kingdom"
69994,"Rochester (Kent) (UK/England), United Kingdom"
70009,"Sunningdale (UK/England), United Kingdom"
70016,"Newcastle Upon Tyne (UK/England), United Kingdom"
70019,"Nantwich (UK/England), United Kingdom"
70020,"Paisley (UK/Scotland), United Kingdom"
70024,"Romont (Switzerland), Switzerland"
70032,"Viseu de Sus (Romania), Romania"
70077,"Kempton Park (South Africa), South Africa"
70114,"Jubilee Pocket (Queensland) (Australia), Australia"
70134,"Blackheath (UK/England), United Kingdom"
70135,"Kaunas (Lithuania), Lithuania"
70147,"Cheddar (UK/England), United Kingdom"
70152,"Lincoln (5 miles south of), United Kingdom"
70154,"Pushkarmoe (near Tomarovka) (Russia), Russia"
70169,"Middlesbrough (UK/England), United Kingdom"
70171,"Stoke-on-Trent (UK/England), United Kingdom"
70197,"Torfaen (UK/England?), United Kingdom"
70236,"Nerja (Spain), Spain"
70255,"Hartebeespoort (South Africa), South Africa"
70286,"Bristol (UK/England), United Kingdom"
70287,"Hellesylt (Norway), Norway"
70293,"Santo Domingo (Dominican Republic), Dominican Republic"
70328,"Dudley (UK/England), United Kingdom"
70387,"Faibourne (UK/Wales), United Kingdom"
70400,"Stockton on Tees (UK/England), United Kingdom"
70405,"Whitburn (UK/England), United Kingdom"
70408,"Yaisu/Fujieda (Japan), Japan"
70479,"Darmstadt (Germanu), Germany"
70494,"Shylet (Bangladesh), Bangladesh"
70502,"Somerset (UK/England), United Kingdom"
70503,"Kings Lynn (UK/England), United Kingdom"
70517,"Bideford (UK/England), United Kingdom"
70519,"Veliko Tarnovo (Bulgaria), Bulgaria"
70540,"Newcastle-under-Lyme (UK/England), United Kingdom"
70554,"Letchworth (UK/England), United Kingdom"
70561,"Glasgow (UK/Scotland), United Kingdom"
70580,"Hereford (UK/England), United Kingdom"
70602,"Chiddingfold (UK/England), United Kingdom"
70606,"Wakefield/Barnsley (UK/England), United Kingdom"
70616,"Tunbridge Wells (UK/England), United Kingdom"
70618,"Middlesbrough (UK/England), United Kingdom"
70622,"Tortuguero (Costa Rica), Costa Rica"
70680,"Guernsey (UK/England??), United Kingdom"
70713,"Bishopstoke (UK/England), United Kingdom"
70724,"Stoke-on-Trent (UK/England), United Kingdom"
70737,"Staufen (Germany), Germany"
70804,"Wadworth (UK/England), United Kingdom"
70823,"Bristol (UK/England), United Kingdom"
70839,"Harpenden (UK/England), United Kingdom"
70845,"Arundel (UK/England), United Kingdom"
70893,"Peterborough (UK/England), United Kingdom"
70912,"Bagram (Afghanistan), Afghanistan"
70914,"Sozopol (Bulgaria), Bulgaria"
71014,"Addingham (UK/England), United Kingdom"
71020,"Pitlochry (UK/Scotland), United Kingdom"
71079,"Woodbury (UK/England), United Kingdom"
71098,"Schweinfurt (West Germany), Germany (West Germany)"
71210,"Pyatigorsk (Russia), Russia"
71266,"Morley (UK/England), United Kingdom"
71269,"Barrow-In-Furness (UK/England), United Kingdom"
71272,"Varna (Bulgaria), Bulgaria"
71357,"Hampshire (UK/England), United Kingdom"
71403,"Frant (UK/England), United Kingdom"
71424,"Kettering (UK/England), United Kingdom"
71464,"Sultanpur (India), India"
71466,"Middlesbrough (UK/England), United Kingdom"
71470,"Avoch (UK/Scotland), United Kingdom"
71471,"St. George (Grenada), Grenada"
71496,"Exmouth (UK/England), United Kingdom"
71529,"Campos Altos (Brazil), Brazil"
71551,"Doncaster (UK/England), United Kingdom"
71552,"Doncaster (UK/England), United Kingdom"
71572,"Bromley (UK/England), United Kingdom"
71582,"Llanelli (UK/Wales), United Kingdom"
71603,"Watton (UK/England), United Kingdom"
71637,"Ellesmere Port (UK/England), United Kingdom"
71662,"Faizabad (India), India"
71667,"Cleckheaton (UK/England), United Kingdom"
71679,"((Location unspecified)) (UK/England), United Kingdom"
71704,"Fishtoft (Boston) (UK/England), United Kingdom"
71712,"Chelmsford (UK/England), United Kingdom"
71761,"George (South Africa), South Africa"
71767,"Shebbear (UK/England), United Kingdom"
71810,"Coalville (UK/England), United Kingdom"
71827,"Raleigh (UK/England), United Kingdom"
71863,"Costa del Sol (Spain), Spain"
71886,"Newquay (UK/England??), United Kingdom"
71893,"Dhubri (India), India"
71912,"Adachi (Japan), Japan"
71938,"Newcastle upon Tyne (UK/England), United Kingdom"
71969,"Little Braxted (Essex) (UK/England), United Kingdom"
71971,"Altrincham (UK/England), United Kingdom"
71972,"Worcester (UK/England), United Kingdom"
71978,"Bradford (UK/England), United Kingdom"
72022,"Lajes (Portugal), Portugal"
72051,"Harefield (UK/England), United Kingdom"
72069,"Bury St. Edmunds (UK/England), United Kingdom"
72085,"Inverness (UK/Scotland), United Kingdom"
72086,"Mansfield Woodhouse (UK/England), United Kingdom"
72134,"Tunbridge Wells (UK/England), United Kingdom"
72186,"Kaiserlautern (Germany), Germany"
72187,"Nottinghamshire (UK/England), United Kingdom"
72254,"Lincoln (UK/England), United Kingdom"
72256,"Henley-in-Arden (UK/England), United Kingdom"
72309,"Grafenhausen (Germany), Germany"
72317,"Caersws (UK/Wales), United Kingdom"
72366,"Grimsby (Grimsby) (UK/England), United Kingdom"
72374,"Doncaster (UK/England), United Kingdom"
72539,"Havant (UK/England), United Kingdom"
72564,"Bagshot  Surrey (UK/England), United Kingdom"
72576,"Thame (UK/England), United Kingdom"
72605,"Elstree and Borehamwood (UK/England), United Kingdom"
72618,"Stockton on Tees (UK/England), United Kingdom"
72634,"Sunderland (UK/England), United Kingdom"
72649,"Butterwick (UK/England), United Kingdom"
72672,"Wallhearth (Kingswinford) (UK/England), United Kingdom"
72675,"Wadi Hamra (Egypt), Egypt"
72733,"Grimsby (UK/England), United Kingdom"
72873,"Selby (UK/England), United Kingdom"
72896,"Kiev (Ukraine), Ukraine"
72908,"Senekal (South Africa), South Africa"
72933,"Mossel Bay (South Africa), South Africa"
72951,"Kiimberley (South Africa), South Africa"
72979,"Samarra (Iraq), Iraq"
73089,"Heswall (UK/England), United Kingdom"
73095,"Macaé (Brazil), Brazil"
73144,"Taunton (Somerset) (UK/England), United Kingdom"
73154,"Carmarthenshire (UK/Wales), United Kingdom"
73156,"Manchester area (Bury'), United Kingdom"
73179,"Hull (UK/England), United Kingdom"
73183,"Middlesex (UK/England), United Kingdom"
73278,"Whakatane (New Zealand), New Zealand"
73370,"South Pacific Island, South Pacific Ocean"
73393,"Dover (UK/England), United Kingdom"
73467,"Jadranovo (Croatia), Croatia"
73469,"Dubai (United Arab Emirates), United Arab Emirates"
73540,"Nassau (The Bahamas), Bahamas"
73552,"Aomori (Japan), Japan"
73569,"Stoke Mandeville (UK/England), United Kingdom"
73580,"Liepaja (Latvia), Latvia"
73605,"Chemnitz (Germany), Germany"
73618,"Great Yarmouth (UK/England), United Kingdom"
73628,"Salman Pak (Iraq), Iraq"
73635,"Aalst (Belgium), Belgium"
73685,"Ellesmere Port (UK/England), United Kingdom"
73728,"Taberg (Sweden), Sweden"
73754,"Mt. Etna volcano (Italy), Italy"
73786,"Bath (UK/England), United Kingdom"
73806,"Skarysko-Kamienna (Poland), Poland"
73831,"Dundee (UK/Scotland), United Kingdom"
73833,"Porsgrun (close to) (Norway), Norway"
73858,"Greenock (UK/Scotland), United Kingdom"
73874,"Middlesbrough (UK/England), United Kingdom"
73891,"Macclesfield (UK/England), United Kingdom"
73893,"Glasgow (UK/Scotland), United Kingdom"
73897,"Sarpsborg (Norway), Norway"
73898,"Bromsgrove (UK/England), United Kingdom"
73901,"Leicestershire (UK/England), United Kingdom"
73902,"Walsall (UK/England), United Kingdom"
73903,"Stirlingshire (UK/Scotland), United Kingdom"
73959,"Stroud (UK/England), United Kingdom"
73962,"Shannon (approx. 500 km WNW of) (Ireland), Ireland"
73965,"United Kingdom (location unspecified), United Kingdom"
73976,"Whitchurch (UK/England), United Kingdom"
73977,"Glasgow (UK/Scotland), United Kingdom"
73987,"Sunderland (UK/England), United Kingdom"
73988,"Consett (Durham Co.) (UK/England), United Kingdom"
73993,"Bradford (UK/England), United Kingdom"
73994,"Desside (UK/Wales), United Kingdom"
74012,"Jarna (Sweden), Sweden"
74026,"Oxfordshire (UK/England), United Kingdom"
74041,"Troon (UK/Scotland), United Kingdom"
74131,"Pampatar-Margarita Island (Venezuela), Venezuela"
74134,"Nurenburg (Germany), Germany"
74162,"Streetly (UK/England), United Kingdom"
74165,"Abingdon (UK/England), United Kingdom"
74171,"Llandudnol (UK/Wales), United Kingdom"
74177,"Barcelona (Spain), Spain"
74204,"Taji (Iraq), Iraq"
74220,"Paranaque (Philippines), Philippines"
74253,"Yavatmal (India), India"
74262,"Machu Piccu (Peru), Peru"
74299,"Kilmartin (UK/Scotland), United Kingdom"
74300,"Kilmartin (UK/Scotland), United Kingdom"
74348,"Skegness (UK/England), United Kingdom"
74361,"Watford (Hertfordshire) (UK/England), United Kingdom"
74365,"Coggeshall (UK/England), United Kingdom"
74380,"Welwyn Garden City (UK/England), United Kingdom"
74397,"Al Andalus (Kuwait), Kuwait"
74420,"East London (South Africa), South Africa"
74423,"Ajman (United Arab Emirates), United Arab Emirates"
74441,"Ayrshire (UK/Scotland), United Kingdom"
74452,"Sunderland (UK/England), United Kingdom"
74500,"Fairford (UK/England), United Kingdom"
74506,"New Plymouth (New Zealand), New Zealand"
74515,"Ystradgynlais (UK/Wales), United Kingdom"
74586,"Dunstable (UK/England), United Kingdom"
74600,"Mansfield (UK/England), United Kingdom"
74633,"Shrewsbury (UK/England), United Kingdom"
74675,"Angeles City (Philippines), Philippines"
74690,"Skelmersdale (UK/England), United Kingdom"
74696,"Drogheda (Ireland), Ireland"
74701,"Worcester (UK/England), United Kingdom"
74748,"Dornoch (UK/Scotland), United Kingdom"
74759,"Bristol (UK/England), United Kingdom"
74785,"Sale (Manchester) (UK/England), United Kingdom"
74820,"Tenbury Wells (UK/England), United Kingdom"
74831,"Mt. Snowdon (UK/Wales), United Kingdom"
74867,"Jafir (Jordan), Jordan"
74925,"Winchester (UK/England), United Kingdom"
74926,"Knottingley (UK/England), United Kingdom"
74960,"Dagenham (UK/England), United Kingdom"
74961,"South Ockendon (UK/England), United Kingdom"
74962,"Moffat (UK/Scotland), United Kingdom"
74975,"Courtown (Ireland), Ireland"
74984,"Merthyr Tydfil (UK/Wales), United Kingdom"
75003,"Paparoa (New Zealand), New Zealand"
75005,"Cumbria (UK/England), United Kingdom"
75011,"Limerick/Clare border (Ireland), Ireland"
75102,"Reykjavík (Iceland), Iceland"
75126,"La Vega (Dominican Republic), Dominican Republic"
75148,"St. Helena Bay (South Africa), South Africa"
75185,"Th Veymandoo (Maldives), Maldives"
75206,"Dominican Republic (off coast of), Atlantic Ocean"
75209,"Juodkrante (Lithuania), Lithuania"
75214,"Paredes de Coura (Portugal), Portugal"
75245,"Edenvale (Johannesburg)  (South Africa), South Africa"
75293,"Viareggio (Lucca) (Italy), Italy"
75342,"San Felipe (Baja California) (Mexico), Mexico"
75352,"Cornwall (UK/England), United Kingdom"
75387,"Bedlington (UK/England), United Kingdom"
75390,"Hull (Hull) (UK/England), United Kingdom"
75411,"Rheinland-Pfalz (Germany), Germany"
75418,"Pacific Ocean (no state), Cruise ship"
75503,"Handforth (UK/England), United Kingdom"
75516,"Mansfield (UK/England), United Kingdom"
75566,"Torquay (Devonshire) (UK/England), United Kingdom"
75594,"Bristol (UK/England), United Kingdom"
75632,"Thornton Heath (UK/England), United Kingdom"
75658,"Ilkeston (Derbyshire) (UK/England), United Kingdom"
75674,"East Kilbride (Glasgow) (UK/Scotland), United Kingdom"
75688,"Halifax (UK/England), United Kingdom"
75690,"Hull (UK/England), United Kingdom"
75696,"Ischia (Italy), Italy"
75708,"USS John F. Kennedy (Atlantic Ocean; near Virginia), Atlantic Ocean"
75762,"Zirndorf (West Germany), West Germany"
75772,"Renfrew (UK/Scotland), United Kingdom"
75843,"San Sebastiam (Spain), Spain"
75892,"Valencia (Spain), Spain"
75895,"Afghanistan (Forward Operating Base), Afghanistan"
75927,"Kettering (UK/England), United Kingdom"
